"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"TNFRSF1B"	451.875817741984	-0.798791425432573	0.126800628657658	-6.29958568730119	2.98442282712582e-10	1.97803387576966e-08
"VPS13D"	744.235512582548	0.206438656605191	0.235622629171631	0.876141045242384	0.380953361548295	0.560102935648117
"DHRS3"	1032.3616929622	0.849558860971471	0.195776739700456	4.33942695271828	1.42854740995672e-05	0.000236411286899918
"PRDM2"	574.676779627649	0.270619144219811	0.243110175479645	1.11315432883832	0.265642153750143	0.449667696602212
"KAZN"	51.6404534461673	0.406020572376452	0.276255825841267	1.46972673296579	0.14163577943369	0.297589545061443
"TMEM51"	1033.66109440777	0.38246840260994	0.134551256923391	2.84254797283464	0.00447544951690035	0.0246473495097753
"EFHD2"	1682.6143585642	-0.496060349871928	0.109829046363144	-4.51665899230091	6.28229518481191e-06	0.000118713101350446
"CASP9"	262.927188731554	0.138939206231175	0.190937224626775	0.727669559996798	0.466815888371565	0.63705401197357
"DNAJC16"	572.502745390663	0.244680450362325	0.134326099542564	1.82154064768919	0.0685247136944753	0.183531611547607
"AGMAT"	3000.81069278501	-0.423438343358681	0.100034110737171	-4.23293954670344	2.30656521766383e-05	0.000351177849482486
"DDI2"	1128.30950706651	0.775387927177581	0.201715638317946	3.84396536452671	0.000121062099336603	0.00140854959594954
"PLEKHM2"	2144.19068550087	-0.0152472891384069	0.141644821670881	-0.107644522112039	0.914277678618129	0.956795540813096
"TMEM82"	162.979162183103	-0.211034487228344	0.230768280873009	-0.914486542214509	0.360461246157072	0.541960705270859
"FBLIM1"	457.030262506434	0.0860839586162009	0.118714488380821	0.725134394211891	0.468369585970897	0.638768924673287
"RPL12P14"	32.1450470333672	-0.201427433341536	0.312890031586546	-0.643764303772077	0.519728284496388	0.681679650099526
"UQCRHL"	189.000481480322	-0.295811930504533	0.192344128736958	-1.537930647777	0.124065572757245	0.272649548048831
"RPS16P1"	15.4066029912463	-0.0409757698059154	0.389489182170008	-0.105203871331219	0.916214038893783	0.957994146938464
