"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"MUL1"	1108.16301692901	-0.019808951158059	0.0873337106154828	-0.226819071564185	0.820564433203957	0.856302630357443
"CDA"	43.7174969089556	-0.456175415808248	0.249801213036492	-1.82615372544892	0.0678271094407423	0.0982166034749532
"PINK1"	119.246920520572	2.0926632764065	0.240792152375432	8.69074534100145	3.60069334954156e-18	4.84040734637666e-17
"PINK1-AS"	54.0609314450415	0.0833237578389197	0.300104477586241	0.277649165747535	0.781281686570363	0.822265336426796
"DDOST"	6401.76699727444	0.625905544227864	0.100107233910633	6.25235080200716	4.04319937547308e-10	2.3500655357789e-09
"SH2D5"	254.360155149114	-2.66233475907192	0.208817375486146	-12.7495844293309	3.13411498127686e-37	1.50731695958737e-35
"HP1BP3"	2018.66781997882	1.05282751315915	0.169125336922245	6.22513180058396	4.81151352451928e-10	2.76527106012277e-09
"EIF4G3"	1421.71296566394	0.423107318905856	0.194189528435574	2.17883694509423	0.0293437833181371	0.0466489118573057
"ECE1"	3195.97301471484	0.550035777469647	0.0938275047359479	5.86220190995778	4.56769120361693e-09	2.30932759827646e-08
"NBPF3"	177.694590591229	1.12830830359291	0.178219711825915	6.33099611728161	2.43583475551579e-10	1.45909130454053e-09
"RAP1GAP"	245.505454094641	0.290429054120433	0.174561733335879	1.66376128702624	0.0961601432144362	0.134042631359498
"USP48"	1151.9341533798	0.148549517615801	0.0920287186277069	1.61416479367428	0.106491686237573	0.146648981192573
"HSPG2"	3881.51753664676	0.383530071039468	0.352369639037979	1.08843109209568	0.276404841388542	0.339410572124449
"LINC00339"	124.046424160845	-0.1104834015563	0.209821407952136	-0.526559242141315	0.598499701963609	0.658290375624108
"CDC42"	8079.80249218426	0.110784588798167	0.0988410920039189	1.1208353383406	0.262357958938767	0.325049659588103
"ZBTB40"	682.612814780609	0.820648216486102	0.149292415845076	5.49691832529327	3.8648558982632e-08	1.72084258946064e-07
"EPHB2"	183.384697396117	0.825169280032975	0.193082619486262	4.27365902859882	1.92291022462076e-05	5.69266889164394e-05
"KDM1A"	3827.22941003787	0.00694450486004081	0.0861435563290316	0.0806154883310804	0.935747748389699	0.950078955537927
"LUZP1"	1078.53359234509	-0.158944091075433	0.128791939825837	-1.23411520387355	0.217159978876867	0.275971118820722
"HTR1D"	124.415610666152	-0.397581824270497	0.226152156458037	-1.75802800423116	0.0787427445100951	0.112109740553969
"HNRNPR"	42.2423405532063	2.07268893997365	0.600440786006506	3.45194561775021	0.000556559888514452	0.00127221874310047
"RPL11"	40067.9063753504	-1.08591813340993	0.281334367524075	-3.85988438940722	0.000113440682213926	0.000294068656988009
"ELOA"	1445.4598836663	-0.662255161611942	0.0828111392247059	-7.99717487058027	1.27306375148017e-15	1.33963311984351e-14
"PITHD1"	1396.53261979616	-0.709934880773244	0.113343732295523	-6.26355658486893	3.76294519145346e-10	2.20254639018203e-09
"LYPLA2"	2106.80020996706	-0.359016150228036	0.163446728230911	-2.19653310967982	0.0280538080036687	0.0448551164456162
"GALE"	1840.08678498294	-0.508858867265604	0.0867824596214548	-5.86361425436946	4.52898953580246e-09	2.29150013657275e-08
"HMGCL"	730.222814212204	0.690455387079104	0.152580938846395	4.5251745879883	6.0345668069763e-06	1.94232367500773e-05
"FUCA1"	754.878117616723	0.294936854557387	0.119985774668138	2.4580985152043	0.0139674852974217	0.024009656662226
"PNRC2"	2943.67665685704	0.67896061998916	0.101692958049411	6.67657459289623	2.44591600471169e-11	1.644020838283e-10
"SRSF10"	3699.25211041192	-0.137663828193941	0.0889400549536262	-1.54782710968325	0.121663927626572	0.165152521279926
"MYOM3"	55.0210376386353	0.575602172477231	0.298831243347646	1.92617801950381	0.0540821494108591	0.0804020080851986
"IL22RA1"	443.390831654215	1.35402777960044	0.146359910887734	9.2513569555194	2.21660484400268e-20	3.58804492488503e-19
"IFNLR1"	408.635372601006	-0.502318424758038	0.168339556770123	-2.98395953034368	0.00284544404098123	0.00564344283369836
"STPG1"	167.396133655497	-0.0970842658608534	0.169215149110632	-0.573732708750444	0.566148690753497	0.628100671070793
"NIPAL3"	243.354044319162	0.851515179886103	0.15156291183363	5.61822921969727	1.92924448239211e-08	8.94272616368395e-08
"RCAN3"	273.78428294432	0.48829419178446	0.19304218452678	2.52946884631178	0.0114235314949211	0.0200163470439746
"SRRM1"	3739.58068231715	-0.993187606495456	0.21694308871457	-4.57810208373212	4.69213709661532e-06	1.53546181284965e-05
"CLIC4"	2728.43311154906	1.87733180636875	0.306470046952209	6.12566162676742	9.03075449668225e-10	5.00656310465256e-09
"RUNX3"	142.922356764674	-1.50822612915045	0.255350572989462	-5.90649204931566	3.49469154060491e-09	1.79200464603305e-08
"SYF2"	746.283524159375	0.186833211003026	0.225138799410085	0.829857898738789	0.406619130878886	0.474424598140526
"RSRP1"	177.384522199695	1.01024989145723	0.186680501992169	5.41165189013476	6.24459940808953e-08	2.69399460215572e-07
"TMEM50A"	738.386077322218	0.994298385453709	0.156425301648925	6.35637825193572	2.06566016659318e-10	1.24519116467667e-09
"MACO1"	418.849244272748	0.833944428174041	0.132365364430903	6.30032208017206	2.97027785163356e-10	1.76023316456683e-09
"LDLRAP1"	279.3584883965	-0.127268233065905	0.149888208301696	-0.849087693474448	0.395832497739626	0.46335168594988
"SELENON"	700.183181874444	0.843155882976797	0.171672849459965	4.91141077712131	9.04234313799116e-07	3.28145179199995e-06
"MTFR1L"	166.807794327327	0.454368800036628	0.175434775048312	2.58995857526824	0.00959874818274481	0.017063078571047
"AUNIP"	209.082817796823	-1.25223659727376	0.163353871644592	-7.6657907441474	1.77732760388357e-14	1.68523546896348e-13
"PAQR7"	871.433822711798	-0.351720131142226	0.168549542424818	-2.08674628291626	0.0369110751565864	0.0573244746136679
